,행정동_코드,기준_년_코드,기준_분기_코드,분기당_매출_금액,분기당_매출_건수,점포수,면적 (k㎡),건당_매출액,점포_밀집도
389,11140625,2022,3,16773181226,707649,260,0.51,22598.5,511.0
390,11140635,2019,1,3016259332,138799,123,0.48,21036.0,256.0
391,11140635,2019,2,2920816564,143881,116,0.48,19649.5,241.0
392,11140635,2019,3,2699712528,116856,117,0.48,22135.0,244.0
393,11140635,2019,4,2750045117,121015,105,0.48,21777.0,219.0
394,11140635,2020,1,2348631253,107024,102,0.48,21001.0,213.0
395,11140635,2020,2,2410332110,108978,97,0.48,20690.5,202.0
396,11140635,2020,3,2342880916,103673,96,0.48,21470.5,200.0
397,11140635,2020,4,2127730149,99659,95,0.48,20727.5,198.0
398,11140635,2021,1,2057591363,96168,93,0.48,20573.0,194.0
399,11140635,2021,2,2340071331,104772,95,0.48,20935.0,198.0
400,11140635,2021,3,1947286836,93523,96,0.48,19826.5,200.0
401,11140635,2021,4,2477919520,112180,101,0.48,21152.0,210.0
402,11140635,2022,1,2108924422,103210,47,0.48,20051.0,98.0
403,11140635,2022,2,3183327038,129825,50,0.48,23192.0,104.0
404,11140635,2022,3,2979463581,120829,50,0.48,23337.0,104.0
405,11140645,2019,1,1361676904,75675,73,0.34,17994.0,215.0
406,11140645,2019,2,1284942411,68376,61,0.34,18792.0,179.0
407,11140645,2019,3,1291826655,70547,71,0.34,18312.0,209.0
408,11140645,2019,4,2155507033,84636,74,0.34,25468.0,218.0
409,11140645,2020,1,1862904534,76375,76,0.34,24392.0,224.0
410,11140645,2020,2,1957285129,81048,81,0.34,24150.0,238.0
411,11140645,2020,3,1879674106,79210,80,0.34,23730.0,235.0
412,11140645,2020,4,1760554217,81847,79,0.34,21510.0,232.0
413,11140645,2021,1,1586741484,74504,75,0.34,21297.0,221.0
414,11140645,2021,2,1590396729,84627,72,0.34,18793.0,212.0
415,11140645,2021,3,1334857084,75133,72,0.34,17767.0,212.0
416,11140645,2021,4,1464327385,72663,69,0.34,20152.0,203.0
417,11140645,2022,1,1411955434,70654,36,0.34,19984.0,106.0
418,11140645,2022,2,1773527942,85348,36,0.34,20780.0,106.0
419,11140645,2022,3,1701707774,81002,36,0.34,21008.0,106.0
420,11140650,2019,1,4849592648,209674,270,0.39,22241.0,693.0
421,11140650,2019,2,4992706019,222434,247,0.39,21891.0,633.0
422,11140650,2019,3,5112634398,231573,268,0.39,20892.5,687.0
423,11140650,2019,4,5115636198,194132,276,0.39,24717.5,708.0
424,11140650,2020,1,4414762749,173180,275,0.39,23683.5,705.0
425,11140650,2020,2,5348635594,198078,287,0.39,24726.0,736.0
426,11140650,2020,3,5258061420,204028,284,0.39,23520.0,728.0
427,11140650,2020,4,4798049713,201239,288,0.39,22750.5,738.0
428,11140650,2021,1,4170230862,177776,277,0.39,22149.5,710.0
429,11140650,2021,2,5020915770,205885,279,0.39,24033.0,715.0
430,11140650,2021,3,4316839530,193729,283,0.39,21561.5,726.0
431,11140650,2021,4,5719899612,214324,283,0.39,26088.5,726.0
432,11140650,2022,1,4673167598,184982,162,0.39,25457.0,415.0
433,11140650,2022,2,6805984390,237761,159,0.39,27794.0,408.0
434,11140650,2022,3,6860874605,229449,160,0.39,29614.5,411.0
435,11140665,2019,1,2066117778,134200,116,0.26,15396.0,446.0
436,11140665,2019,2,2290482327,153143,98,0.26,14956.0,377.0
437,11140665,2019,3,2552797782,158897,117,0.26,16066.0,450.0
438,11140665,2019,4,2211519551,141941,107,0.26,15581.0,412.0
439,11140665,2020,1,1822379968,122698,106,0.26,14853.0,408.0
440,11140665,2020,2,2446635683,145102,108,0.26,16861.0,415.0
441,11140665,2020,3,2208049085,134982,105,0.26,16358.0,404.0
442,11140665,2020,4,1871818894,116734,105,0.26,16035.0,404.0
443,11140665,2021,1,1550528279,106431,96,0.26,14568.0,369.0
444,11140665,2021,2,1763777407,111349,97,0.26,15840.0,373.0
445,11140665,2021,3,1801654462,115053,100,0.26,15659.0,385.0
446,11140665,2021,4,1668837693,95954,98,0.26,17392.0,377.0
447,11140665,2022,1,1552969152,93517,61,0.26,16606.0,235.0
448,11140665,2022,2,2566812112,118918,60,0.26,21585.0,231.0
449,11140665,2022,3,2360874508,107436,59,0.26,21975.0,227.0
450,11140670,2019,1,6791936949,236878,324,0.33,31374.8,983.0
451,11140670,2019,2,6889021062,246468,315,0.33,30190.6,956.0
452,11140670,2019,3,6917169364,243955,331,0.33,29983.2,1003.0
453,11140670,2019,4,5581394694,224679,319,0.33,30855.4,967.0
454,11140670,2020,1,4579986199,204521,313,0.33,28072.0,949.0
455,11140670,2020,2,6017706746,282336,330,0.33,26215.0,1001.0
456,11140670,2020,3,5596077394,250014,327,0.33,27638.8,992.0
457,11140670,2020,4,5369140380,254126,331,0.33,26119.6,1004.0
458,11140670,2021,1,4882904701,238836,319,0.33,25049.4,968.0
459,11140670,2021,2,5776404924,295105,326,0.33,21901.0,988.0
460,11140670,2021,3,5469886457,280373,316,0.33,21727.4,957.0
461,11140670,2021,4,6265956143,268534,310,0.33,26082.4,939.0
462,11140670,2022,1,5467878862,245071,184,0.33,25882.0,558.0
463,11140670,2022,2,8533956952,320096,189,0.33,30133.0,573.0
464,11140670,2022,3,8381485320,284994,183,0.33,31639.4,554.0
465,11140680,2019,1,7631833752,330486,316,0.48,25689.0,659.0
466,11140680,2019,2,7672337179,338494,304,0.48,22771.0,633.0
467,11140680,2019,3,8115573195,370018,323,0.48,24363.5,673.0
468,11140680,2019,4,9465628473,395145,345,0.48,25133.0,719.0
469,11140680,2020,1,6932065233,310647,340,0.48,23731.0,708.0
470,11140680,2020,2,7286095197,312331,326,0.48,25867.5,679.0
471,11140680,2020,3,6645929517,310787,320,0.48,25186.5,667.0
472,11140680,2020,4,6598430278,290726,317,0.48,26120.5,660.0
473,11140680,2021,1,5761057112,246598,296,0.48,26213.5,616.0
474,11140680,2021,2,6898407124,306183,298,0.48,25731.0,621.0
475,11140680,2021,3,5398769901,252021,296,0.48,24152.5,616.0
476,11140680,2021,4,6745795677,289233,300,0.48,26936.0,625.0
477,11140680,2022,1,5349382936,232345,154,0.48,26173.5,320.0
478,11140680,2022,2,7984449180,311688,158,0.48,27993.0,329.0
479,11140680,2022,3,7399515231,299577,152,0.48,28587.5,316.0
480,11170510,2019,1,8091987678,340806,346,0.86,24171.25,402.0
481,11170510,2019,2,9051844003,380737,326,0.86,24425.75,379.0
482,11170510,2019,3,8935535324,409582,340,0.86,22594.25,396.0
483,11170510,2019,4,10689056076,414132,352,0.86,27785.25,410.0
484,11170510,2020,1,8295797691,374631,342,0.86,22984.5,397.0
485,11170510,2020,2,9200978462,423891,349,0.86,22690.75,406.0
486,11170510,2020,3,8644007932,396755,335,0.86,22681.5,389.0
487,11170510,2020,4,7631196354,335081,324,0.86,23867.0,378.0
488,11170510,2021,1,6709135538,322695,315,0.86,21119.5,366.0
489,11170510,2021,2,8736566690,402040,334,0.86,22119.0,388.0
490,11170510,2021,3,6919165972,366808,323,0.86,18824.5,376.0
491,11170510,2021,4,8747483523,372917,304,0.86,23606.75,354.0
492,11170510,2022,1,6791723150,309359,193,0.86,21623.5,224.0
493,11170510,2022,2,9512047101,385256,194,0.86,24606.0,226.0
494,11170510,2022,3,8189703751,348925,190,0.86,22938.25,221.0
495,11170520,2019,1,4584296774,174949,254,1.96,23210.5,129.0
496,11170520,2019,2,4479177369,173597,237,1.96,22246.5,121.0
497,11170520,2019,3,4481055576,176223,244,1.96,22562.0,124.0
498,11170520,2019,4,4912541759,198159,270,1.96,22001.5,138.0
499,11170520,2020,1,4137736087,176372,267,1.96,20502.5,137.0
500,11170520,2020,2,3922479993,174490,265,1.96,19925.0,135.0
501,11170520,2020,3,4211242371,185949,268,1.96,20254.5,137.0
502,11170520,2020,4,3609465798,160314,263,1.96,20280.5,135.0
503,11170520,2021,1,3486282393,152349,242,1.96,20588.5,124.0
504,11170520,2021,2,4832018871,213331,258,1.96,20962.0,131.0
505,11170520,2021,3,3761087212,184253,259,1.96,18843.5,132.0
506,11170520,2021,4,5176177093,206622,277,1.96,23131.5,141.0
507,11170520,2022,1,4316495022,178087,160,1.96,22259.0,82.0
508,11170520,2022,2,6644312324,246091,164,1.96,24948.5,83.0
509,11170520,2022,3,6185852108,225831,165,1.96,25859.5,84.0
510,11170530,2019,1,23465314227,1000351,808,1.19,21966.5,679.0
511,11170530,2019,2,22041159374,1027581,742,1.19,20121.75,624.0
512,11170530,2019,3,23974414267,1067922,810,1.19,20699.75,681.0
513,11170530,2019,4,28273215216,1241551,883,1.19,20917.0,741.0
514,11170530,2020,1,22646357042,1052750,876,1.19,19813.75,737.0
515,11170530,2020,2,22623494755,1074772,865,1.19,19324.75,726.0
516,11170530,2020,3,20773325297,981498,855,1.19,20159.0,719.0
517,11170530,2020,4,18588704706,866307,846,1.19,20150.0,711.0
518,11170530,2021,1,17779382991,795396,821,1.19,20216.75,689.0
519,11170530,2021,2,21725367467,915479,840,1.19,21107.0,706.0
520,11170530,2021,3,17896836676,813413,799,1.19,19284.0,671.0
521,11170530,2021,4,25710100374,994761,794,1.19,22588.5,668.0
522,11170530,2022,1,22460432801,883250,432,1.19,22674.5,364.0
523,11170530,2022,2,32697656613,1156976,434,1.19,24806.25,365.0
524,11170530,2022,3,32975675415,1164020,440,1.19,25389.0,371.0
525,11170555,2019,1,15073548023,1397236,706,0.9,19126.5,785.0
526,11170555,2019,2,16551239522,1709075,658,0.9,19460.75,731.0
527,11170555,2019,3,16326524196,1648017,746,0.9,19028.5,829.0
528,11170555,2019,4,18396708009,1889580,735,0.9,23476.25,817.0
529,11170555,2020,1,12593816338,1110014,711,0.9,22816.75,789.0
530,11170555,2020,2,13265299651,1187378,715,0.9,22676.0,795.0
531,11170555,2020,3,12197082151,1067140,700,0.9,22274.5,778.0
532,11170555,2020,4,12157529499,1039087,691,0.9,22251.5,768.0
533,11170555,2021,1,10610871451,893130,659,0.9,21772.0,732.0
534,11170555,2021,2,12773331015,1101480,676,0.9,22304.25,751.0
535,11170555,2021,3,10354456921,915867,672,0.9,20580.75,747.0
536,11170555,2021,4,12839783811,908704,682,0.9,25454.5,759.0
537,11170555,2022,1,11530729895,832809,355,0.9,24796.5,395.0
538,11170555,2022,2,15322727195,1069013,361,0.9,27150.25,402.0
539,11170555,2022,3,13616776660,907962,361,0.9,27066.25,402.0
540,11170560,2019,1,7495304159,268884,250,0.59,29330.0,423.0
541,11170560,2019,2,6116656355,238224,221,0.59,25824.666666666668,375.0
542,11170560,2019,3,6142818258,254764,240,0.59,27167.0,407.0
543,11170560,2019,4,6662842698,279261,222,0.59,19736.666666666668,376.0
544,11170560,2020,1,5881414288,234373,223,0.59,20291.666666666668,378.0
545,11170560,2020,2,5979496445,236679,217,0.59,20251.333333333332,368.0
546,11170560,2020,3,5479664042,214157,204,0.59,19943.333333333332,346.0
547,11170560,2020,4,4682058389,180235,203,0.59,20422.666666666668,344.0
548,11170560,2021,1,4854671867,182397,205,0.59,21105.0,347.0
549,11170560,2021,2,5537584941,231889,212,0.59,19523.666666666668,359.0
550,11170560,2021,3,4712630220,217281,207,0.59,18643.666666666668,350.0
551,11170560,2021,4,6167688104,237758,206,0.59,20637.0,349.0
552,11170560,2022,1,5214817348,203876,115,0.59,20388.666666666668,196.0
553,11170560,2022,2,6929955401,242197,114,0.59,22577.666666666668,194.0
554,11170560,2022,3,6893929220,230524,114,0.59,23797.0,194.0
555,11170570,2019,1,9636149153,548033,554,0.71,18009.5,780.0
556,11170570,2019,2,9593495478,551579,506,0.71,17557.0,713.0
557,11170570,2019,3,9831533500,602417,543,0.71,16558.0,765.0
558,11170570,2019,4,10242514197,589631,508,0.71,19315.0,716.0
559,11170570,2020,1,8843245462,521985,498,0.71,18877.5,702.0
560,11170570,2020,2,9120630191,554572,487,0.71,18894.5,686.0
561,11170570,2020,3,8618634169,531290,486,0.71,18774.0,685.0
562,11170570,2020,4,7906019443,482032,482,0.71,18848.0,679.0
563,11170570,2021,1,7076145113,444305,459,0.71,18760.5,646.0
564,11170570,2021,2,7937110166,512766,449,0.71,18041.5,632.0
565,11170570,2021,3,6879820090,478809,421,0.71,17248.5,593.0
566,11170570,2021,4,8797986571,544130,433,0.71,18643.5,610.0
567,11170570,2022,1,7959990990,483356,236,0.71,18986.0,333.0
568,11170570,2022,2,9849447115,559772,227,0.71,21122.5,320.0
569,11170570,2022,3,9664243375,549602,217,0.71,21357.0,306.0
570,11170580,2019,1,1784049461,143660,99,0.44,12678.0,225.0
571,11170580,2019,2,2047872416,168383,99,0.44,12565.0,225.0
572,11170580,2019,3,1980808583,160807,98,0.44,12571.0,223.0
573,11170580,2019,4,2381266048,180748,98,0.44,13374.0,222.0
574,11170580,2020,1,2022798833,157279,96,0.44,13404.0,218.0
575,11170580,2020,2,2223410992,174972,97,0.44,13093.0,221.0
576,11170580,2020,3,2276919109,177960,100,0.44,13175.5,227.0
577,11170580,2020,4,1994415164,151880,95,0.44,13274.5,216.0
578,11170580,2021,1,1815411976,138161,88,0.44,13533.5,200.0
579,11170580,2021,2,2226765268,163544,87,0.44,13961.5,198.0
580,11170580,2021,3,2036841841,151598,87,0.44,13875.5,198.0
581,11170580,2021,4,2171796452,140872,86,0.44,15939.0,195.0
582,11170580,2022,1,1900076458,127965,43,0.44,15490.0,97.0
583,11170580,2022,2,2404153238,153303,44,0.44,16422.0,100.0
584,11170580,2022,3,2384811726,142560,44,0.44,17392.5,100.0
585,11170590,2019,1,6481867678,259696,373,0.28,24077.333333333332,1332.0
586,11170590,2019,2,6294213716,242110,336,0.28,25725.666666666668,1200.0
587,11170590,2019,3,6824246661,267296,374,0.28,25599.333333333332,1336.0
588,11170590,2019,4,7621021037,311035,391,0.28,23931.666666666668,1396.0
589,11170590,2020,1,7029277293,288210,390,0.28,23266.0,1393.0
590,11170590,2020,2,7341812810,303682,379,0.28,23774.0,1354.0
591,11170590,2020,3,6704415966,282886,360,0.28,23416.666666666668,1286.0
592,11170590,2020,4,5959681008,248673,362,0.28,24233.666666666668,1293.0
593,11170590,2021,1,5354001600,233560,357,0.28,22344.666666666668,1275.0
594,11170590,2021,2,6514622147,274409,374,0.28,23304.666666666668,1336.0
595,11170590,2021,3,5304404363,245718,358,0.28,21600.0,1278.0
596,11170590,2021,4,6652751332,261913,357,0.28,25156.333333333332,1275.0
597,11170590,2022,1,5700052832,233149,191,0.28,24086.666666666668,682.0
598,11170590,2022,2,7686663538,284096,187,0.28,26605.0,667.0
599,11170590,2022,3,7273318332,256232,181,0.28,27794.0,646.0
600,11170625,2019,1,45012223251,2115851,1240,2.9,49170.833333333336,426.0
601,11170625,2019,2,42201643541,2023509,1141,2.9,49463.0,394.0
602,11170625,2019,3,48883737406,2511368,1264,2.9,49764.5,435.0
603,11170625,2019,4,53393077711,2537543,1334,2.9,44203.833333333336,461.0
604,11170625,2020,1,40179731929,1894710,1322,2.9,39768.333333333336,456.0
605,11170625,2020,2,38421002640,1754762,1270,2.9,39210.166666666664,438.0
606,11170625,2020,3,38510033533,1789163,1257,2.9,42106.5,434.0
607,11170625,2020,4,35805800505,1543002,1208,2.9,43128.833333333336,417.0
608,11170625,2021,1,33587048350,1479667,1152,2.9,41259.833333333336,397.0
609,11170625,2021,2,41182148428,1771579,1152,2.9,42697.833333333336,397.0
610,11170625,2021,3,34736713954,1592628,1161,2.9,38224.833333333336,400.0
611,11170625,2021,4,49927037564,1973737,1212,2.9,50060.166666666664,417.0
612,11170625,2022,1,41110108790,1673287,780,2.9,46555.5,270.0
613,11170625,2022,2,54240195866,2035619,812,2.9,48640.333333333336,280.0
614,11170625,2022,3,53903457588,2093240,808,2.9,45844.166666666664,279.0
615,11170630,2019,1,9056922132,334677,244,2.86,25214.333333333332,86.0
616,11170630,2019,2,9459683050,365704,234,2.86,24237.333333333332,82.0
617,11170630,2019,3,9630291126,378751,243,2.86,23687.666666666668,85.0
618,11170630,2019,4,10965112833,403076,245,2.86,25787.333333333332,86.0
619,11170630,2020,1,8677199837,332712,239,2.86,24414.666666666668,84.0
620,11170630,2020,2,10312638833,371740,237,2.86,25604.333333333332,83.0
621,11170630,2020,3,9051000342,334481,231,2.86,24520.333333333332,80.0
622,11170630,2020,4,7988664677,296753,225,2.86,24911.333333333332,78.0
623,11170630,2021,1,6763037464,265718,218,2.86,23774.0,76.0
624,11170630,2021,2,8971204227,331047,222,2.86,25005.0,78.0
625,11170630,2021,3,7326592975,301448,219,2.86,23142.666666666668,76.0
626,11170630,2021,4,8848688368,314840,220,2.86,25613.0,77.0
627,11170630,2022,1,7139751536,271788,107,2.86,24433.333333333332,38.0
628,11170630,2022,2,10367316355,351124,104,2.86,26460.666666666668,36.0
629,11170630,2022,3,9877527089,338133,107,2.86,26456.0,37.0
630,11170640,2019,1,394333456,17944,36,1.22,21976.0,30.0
631,11170640,2019,2,403204535,18236,32,1.22,22110.0,26.0
632,11170640,2019,3,386696712,20327,33,1.22,19024.0,27.0
633,11170640,2019,4,431329091,21039,36,1.22,20501.0,30.0
634,11170640,2020,1,322903739,18926,36,1.22,17061.0,30.0
635,11170640,2020,2,369623457,20710,35,1.22,17848.0,29.0
636,11170640,2020,3,304324804,16196,36,1.22,18790.0,30.0
637,11170640,2020,4,279583137,13412,39,1.22,20846.0,32.0
638,11170640,2021,1,245487917,12920,39,1.22,19001.0,32.0
639,11170640,2021,2,313341567,16448,39,1.22,19050.0,32.0
640,11170640,2021,3,237328557,15092,35,1.22,15725.0,29.0
641,11170640,2021,4,229829158,13343,33,1.22,17225.0,27.0
642,11170640,2022,1,171720098,11618,22,1.22,14781.0,18.0
643,11170640,2022,2,260401920,13851,21,1.22,18800.0,17.0
644,11170640,2022,3,238389719,13595,20,1.22,17535.0,16.0
645,11170650,2019,1,116774350545,4399482,2235,0.57,35266.333333333336,3920.0
646,11170650,2019,2,108255962987,4326471,2085,0.57,33138.166666666664,3658.0
647,11170650,2019,3,117165306605,4672065,2183,0.57,34267.333333333336,3831.0
648,11170650,2019,4,131655455748,4772564,2216,0.57,34953.166666666664,3888.0
649,11170650,2020,1,94870719874,3620511,2146,0.57,32345.833333333332,3765.0
650,11170650,2020,2,58032642174,2365669,2054,0.57,36209.833333333336,3605.0
651,11170650,2020,3,59634527156,2333220,2008,0.57,41400.5,3523.0
652,11170650,2020,4,57366592917,2154121,1900,0.57,52234.5,3334.0
653,11170650,2021,1,48198182412,1896758,1754,0.57,57873.0,3076.0
654,11170650,2021,2,64413136712,2507026,1804,0.57,58486.666666666664,3165.0
655,11170650,2021,3,53470950177,2323032,1766,0.57,51405.833333333336,3098.0
656,11170650,2021,4,86004432292,3117853,1818,0.57,37952.0,3191.0
657,11170650,2022,1,69636704858,2661207,1375,0.57,34332.0,2412.0
658,11170650,2022,2,124983171561,4333558,1405,0.57,43064.5,2465.0
659,11170650,2022,3,126094350274,4318946,1448,0.57,39807.666666666664,2541.0
660,11170660,2019,1,11456311034,388499,575,0.86,29529.0,668.0
661,11170660,2019,2,11314639265,387733,498,0.86,29185.0,579.0
662,11170660,2019,3,11104731357,356950,485,0.86,31133.5,564.0
663,11170660,2019,4,11860424203,355009,434,0.86,33387.0,504.0
664,11170660,2020,1,8425956103,293216,400,0.86,28736.0,465.0
665,11170660,2020,2,9015769897,307228,394,0.86,29521.0,458.0
666,11170660,2020,3,9798784977,314813,396,0.86,31287.0,460.0
667,11170660,2020,4,9795909406,283262,398,0.86,34593.5,462.0
668,11170660,2021,1,8250138816,245560,359,0.86,33640.5,418.0
669,11170660,2021,2,10793379517,347985,377,0.86,31423.0,438.0
670,11170660,2021,3,9264083124,312379,387,0.86,29996.0,450.0
671,11170660,2021,4,12550782193,329307,404,0.86,38267.0,470.0
672,11170660,2022,1,9158741293,269074,262,0.86,34295.5,305.0
673,11170660,2022,2,13840395203,389446,268,0.86,36053.0,312.0
674,11170660,2022,3,12255570784,330754,261,0.86,37358.0,304.0
675,11170685,2019,1,30603097563,967375,764,3.01,71205.5,254.0
676,11170685,2019,2,28880232298,972034,710,3.01,64855.375,237.0
677,11170685,2019,3,31143703914,1006535,768,3.01,59541.75,255.0
678,11170685,2019,4,38536552714,1077693,792,3.01,67695.25,263.0
679,11170685,2020,1,32249148680,950139,779,3.01,67568.625,260.0
680,11170685,2020,2,32001975756,952515,761,3.01,64959.125,253.0
681,11170685,2020,3,31667773970,907774,747,3.01,67620.625,248.0
682,11170685,2020,4,27131524524,751223,733,3.01,67285.625,244.0
683,11170685,2021,1,21663523030,618920,694,3.01,70570.875,231.0
684,11170685,2021,2,28426145951,817781,716,3.01,69529.75,238.0
685,11170685,2021,3,23278833527,713031,712,3.01,43953.375,237.0
686,11170685,2021,4,32643474244,752958,731,3.01,47236.5,244.0
687,11170685,2022,1,25290675723,624904,482,3.01,42313.75,161.0
688,11170685,2022,2,35603364370,812006,491,3.01,85624.0,163.0
689,11170685,2022,3,36498069986,835547,497,3.01,76963.0,165.0
690,11170690,2019,1,1895614719,66122,89,2.8,25214.0,31.0
691,11170690,2019,2,1967434352,66933,86,2.8,25766.333333333332,30.0
692,11170690,2019,3,1843560941,66181,92,2.8,25118.0,32.0
693,11170690,2019,4,1714551236,63088,82,2.8,28666.666666666668,29.0
694,11170690,2020,1,1615460336,59959,81,2.8,29597.0,29.0
695,11170690,2020,2,1715991069,61671,78,2.8,28055.666666666668,27.0
696,11170690,2020,3,1635447785,57071,75,2.8,29494.666666666668,26.0
697,11170690,2020,4,1543684705,55448,78,2.8,30684.333333333332,27.0
698,11170690,2021,1,1387479070,52590,82,2.8,25897.333333333332,29.0
699,11170690,2021,2,1695341380,64278,86,2.8,27867.666666666668,30.0
